serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD2E4,1492821900000,59,65
F3FFD2E4,1492822800000,52,65
F3FFD2E4,1492823700000,73,65
F3FFD2E4,1492824600000,0,65
F3FFD2E4,1492825500000,1,65
F3FFD2E4,1492826400000,0,65
F3FFD2E4,1492827300000,1,65
F3FFD2E4,1492828200000,0,65
F3FFD2E4,1492829100000,1,65
F3FFD2E4,1492830000000,1,65
F3FFD2E4,1492830900000,0,65
F3FFD2E4,1492831800000,1,65
F3FFD2E4,1492832700000,0,65
F3FFD2E4,1492833600000,1,65
F3FFD2E4,1492834500000,1,65
F3FFD2E4,1492835400000,0,65
F3FFD2E4,1492836300000,1,65
F3FFD2E4,1492837200000,0,65
F3FFD2E4,1492838100000,1,65
F3FFD2E4,1492839000000,1,65
F3FFD2E4,1492839900000,0,65
F3FFD2E4,1492840800000,1,65
F3FFD2E4,1492841700000,0,65
F3FFD2E4,1492842600000,2,65
F3FFD2E4,1492843500000,1,65
F3FFD2E4,1492844400000,33,65
F3FFD2E4,1492845300000,0,65
F3FFD2E4,1492846200000,1,65
F3FFD2E4,1492847100000,1,65
F3FFD2E4,1492848000000,0,65
F3FFD2E4,1492848900000,36,65
F3FFD2E4,1492849800000,193,65
F3FFD2E4,1492850700000,84,65
F3FFD2E4,1492851600000,65,65
F3FFD2E4,1492852500000,69,65
F3FFD2E4,1492853400000,101,65
F3FFD2E4,1492854300000,99,65
F3FFD2E4,1492855200000,75,65
F3FFD2E4,1492856100000,105,65
F3FFD2E4,1492857000000,93,65
F3FFD2E4,1492857900000,13,65
F3FFD2E4,1492858800000,90,65
F3FFD2E4,1492859700000,111,65
F3FFD2E4,1492860600000,130,65
F3FFD2E4,1492861500000,145,65
F3FFD2E4,1492862400000,128,65
F3FFD2E4,1492863300000,114,65
F3FFD2E4,1492864200000,87,65
F3FFD2E4,1492865100000,79,65
F3FFD2E4,1492866000000,2,65
F3FFD2E4,1492866900000,45,65
F3FFD2E4,1492867800000,116,65
F3FFD2E4,1492868700000,121,65
F3FFD2E4,1492869600000,110,65
F3FFD2E4,1492870500000,70,65
F3FFD2E4,1492871400000,107,65
F3FFD2E4,1492872300000,127,65
F3FFD2E4,1492873200000,2,65
F3FFD2E4,1492874100000,1,65
F3FFD2E4,1492875000000,22,65
F3FFD2E4,1492875900000,71,65
F3FFD2E4,1492876800000,86,65
F3FFD2E4,1492877700000,70,65
F3FFD2E4,1492878600000,106,65
F3FFD2E4,1492879500000,20,65
F3FFD2E4,1492880400000,70,65
F3FFD2E4,1492881300000,88,65
F3FFD2E4,1492882200000,69,65
F3FFD2E4,1492883100000,97,65
F3FFD2E4,1492884000000,74,65
F3FFD2E4,1492884900000,74,65
F3FFD2E4,1492885800000,92,65
F3FFD2E4,1492886700000,79,65
F3FFD2E4,1492887600000,101,65
F3FFD2E4,1492888500000,2,65
F3FFD2E4,1492889400000,6,65
F3FFD2E4,1492890300000,121,65
F3FFD2E4,1492891200000,139,65
F3FFD2E4,1492892100000,120,65
F3FFD2E4,1492893000000,84,65
F3FFD2E4,1492893900000,11,65
F3FFD2E4,1492894800000,50,65
F3FFD2E4,1492895700000,57,65
F3FFD2E4,1492896600000,37,65
F3FFD2E4,1492897500000,0,65
F3FFD2E4,1492898400000,1,65
F3FFD2E4,1492899300000,0,65
F3FFD2E4,1492900200000,1,65
F3FFD2E4,1492901100000,1,65
F3FFD2E4,1492902000000,39,65
F3FFD2E4,1492902900000,65,65
F3FFD2E4,1492903800000,34,65
F3FFD2E4,1492904700000,50,65
F3FFD2E4,1492905600000,25,65
F3FFD2E4,1492906500000,77,65
F3FFD2E4,1492907400000,26,65
F3FFD2E4,1492908300000,26,65
F3FFD2E4,1492909200000,34,65
F3FFD2E4,1492910100000,63,65
F3FFD2E4,1492911000000,43,65
F3FFD2E4,1492911900000,1,65
F3FFD2E4,1492912800000,35,65
F3FFD2E4,1492913700000,1,65
F3FFD2E4,1492914600000,0,65
F3FFD2E4,1492915500000,1,65
F3FFD2E4,1492916400000,0,65
F3FFD2E4,1492917300000,26,65
F3FFD2E4,1492918200000,1,65
F3FFD2E4,1492919100000,1,65
F3FFD2E4,1492920000000,0,65
F3FFD2E4,1492920900000,1,65
F3FFD2E4,1492921800000,0,65
F3FFD2E4,1492922700000,1,65
F3FFD2E4,1492923600000,1,65
F3FFD2E4,1492924500000,0,65
F3FFD2E4,1492925400000,57,65
F3FFD2E4,1492926300000,1,65
F3FFD2E4,1492927200000,0,65
F3FFD2E4,1492928100000,40,65
F3FFD2E4,1492929000000,1,65
F3FFD2E4,1492929900000,1,65
F3FFD2E4,1492930800000,0,65
F3FFD2E4,1492931700000,1,65
F3FFD2E4,1492932600000,0,65
F3FFD2E4,1492933500000,1,65
F3FFD2E4,1492934400000,2,65
F3FFD2E4,1492935300000,41,65
F3FFD2E4,1492936200000,1,65
F3FFD2E4,1492937100000,67,65
F3FFD2E4,1492938000000,28,65
F3FFD2E4,1492938900000,89,65
F3FFD2E4,1492939800000,180,65
F3FFD2E4,1492940700000,108,65
F3FFD2E4,1492941600000,124,65
F3FFD2E4,1492942500000,111,65
F3FFD2E4,1492943400000,75,65
F3FFD2E4,1492944300000,92,65
F3FFD2E4,1492945200000,102,65
F3FFD2E4,1492946100000,75,65
F3FFD2E4,1492947000000,104,65
F3FFD2E4,1492947900000,126,65
F3FFD2E4,1492948800000,114,65
F3FFD2E4,1492949700000,110,65
F3FFD2E4,1492950600000,31,65
F3FFD2E4,1492951500000,80,65
F3FFD2E4,1492952400000,100,65
F3FFD2E4,1492953300000,65,65
F3FFD2E4,1492954200000,63,65
F3FFD2E4,1492955100000,69,65
F3FFD2E4,1492956000000,75,65
F3FFD2E4,1492956900000,9,65
F3FFD2E4,1492957800000,6,65
F3FFD2E4,1492958700000,59,65
F3FFD2E4,1492959600000,109,65
F3FFD2E4,1492960500000,112,65
F3FFD2E4,1492961400000,98,65
F3FFD2E4,1492962300000,1,65
F3FFD2E4,1492963200000,20,65
F3FFD2E4,1492964100000,92,65
F3FFD2E4,1492965000000,67,65
F3FFD2E4,1492965900000,104,65
F3FFD2E4,1492966800000,105,65
F3FFD2E4,1492967700000,100,65
F3FFD2E4,1492968600000,96,65
F3FFD2E4,1492969500000,95,65
F3FFD2E4,1492970400000,96,65
F3FFD2E4,1492971300000,96,65
F3FFD2E4,1492972200000,79,65
F3FFD2E4,1492973100000,53,65
F3FFD2E4,1492974000000,114,65
F3FFD2E4,1492974900000,40,65
F3FFD2E4,1492975800000,68,65
F3FFD2E4,1492976700000,25,65
F3FFD2E4,1492977600000,67,65
F3FFD2E4,1492978500000,80,65
F3FFD2E4,1492979400000,19,65
F3FFD2E4,1492980300000,2,65
F3FFD2E4,1492981200000,96,65
F3FFD2E4,1492982100000,143,65
F3FFD2E4,1492983000000,69,65
